Id,Start,Name,Impact,Currency
59bccb37-037f-41b7-90de-df28cf8d0e30,01/02/2026 06:00:00,Nevi Manufacturing PMI,LOW,EUR
845e78f4-51bb-4e9c-9327-44a3b67b0ff9,01/05/2026 05:30:00,Retail Sales (YoY),LOW,EUR
c02ba73f-0e2a-469d-ab3d-2c7c7dd52336,01/07/2026 05:30:00,Consumer Spending Volume,LOW,EUR
743e2345-f89d-46f8-84fe-bd42c2eb6f6e,01/09/2026 05:30:00,Manufacturing Output (MoM),LOW,EUR
9d280dae-eb8a-4de0-849b-b56311ac5f31,01/13/2026 05:30:00,Consumer Price Index n.s.a (YoY),LOW,EUR
ebca3fbc-af41-4e74-b1d2-1f383a2a4116,01/15/2026 05:30:00,Unemployment Rate s.a (3M),LOW,EUR
fbaf6311-fd9e-4179-a150-ccc377bc6b50,01/20/2026 05:30:00,Consumer Confidence Adj,LOW,EUR
48d30944-fa55-44e6-a508-5ee45c452ad8,01/30/2026 08:30:00,Gross Domestic Product n.s.a (YoY),LOW,EUR
56d2da6a-57d7-489c-bcc3-d9d4981c657f,01/30/2026 08:30:00,"Gross Domestic Product s.a (QoQ) ",LOW,EUR
