Id,Start,Name,Impact,Currency
8ee275f0-9b6f-4d55-8772-9149cb696a9d,06/30/2026 07:00:00,Producer Price Index (MoM),LOW,EUR
68e5960f-5768-4c75-b08a-f81208fe986f,06/30/2026 07:00:00,Producer Price Index (YoY),LOW,EUR
46abc130-2990-473a-bf4f-af31783a6846,07/01/2026 07:00:00,Unemployment,LOW,EUR
8d52f84b-521b-40a4-b446-173552e6cdb6,07/01/2026 07:00:00,Unemployment Rate,LOW,EUR
32634628-4f9a-4f16-8537-b9d271288369,07/07/2026 07:00:00,Wholesale Prices n.s.a (MoM),LOW,EUR
46095648-4c7c-41c5-802d-ff772b5da0a2,07/07/2026 07:00:00,Wholesale Prices n.s.a (YoY),LOW,EUR
16a1f73d-7c27-4a91-8ad8-111c9b2b696e,07/08/2026 07:00:00,Trade Balance,LOW,EUR
01e23388-fbb6-4c6f-a18f-db48a6c6408b,07/10/2026 07:00:00,Industrial Production (YoY),LOW,EUR
dddc15c4-8778-45b4-8254-8d6031b9c386,07/22/2026 07:00:00,HICP (MoM),LOW,EUR
b6d15e4a-1104-40b7-8971-a76041749734,07/22/2026 07:00:00,HICP (YoY),LOW,EUR
5cacd77b-bc4f-4901-aeda-a2185b9fffee,07/29/2026 08:00:00,UniCredit Bank Manufacturing PMI,LOW,EUR
aa415a64-85b8-4a2d-9bd7-f58946d32401,07/30/2026 07:00:00,Gross Domestic Product (QoQ),LOW,EUR
55515051-c5fa-48ee-9d0c-958b39b9003a,07/30/2026 07:00:00,Producer Price Index (MoM),LOW,EUR
dca3e0e7-f316-4a10-b4a3-b418db128e7b,07/30/2026 07:00:00,Producer Price Index (YoY),LOW,EUR
9af438e8-661e-45fe-9128-e1ade910df18,08/03/2026 07:00:00,Unemployment,LOW,EUR
f825364b-c42a-4a48-a0c1-60aacfe5192a,08/03/2026 07:00:00,Unemployment Rate,LOW,EUR
d8fe340e-ded3-47ca-a24e-e473a6cdbf71,08/06/2026 07:00:00,Trade Balance,LOW,EUR
e7403ff7-c4ff-48e3-925d-8d89e07172b2,08/07/2026 07:00:00,Wholesale Prices n.s.a (MoM),LOW,EUR
c566d919-44c5-429a-88b8-028cb97d3251,08/07/2026 07:00:00,Wholesale Prices n.s.a (YoY),LOW,EUR
a7cbca54-08fd-4f3e-bc6e-62bfabf095e2,08/10/2026 07:00:00,Industrial Production (YoY),LOW,EUR
6777b505-cbf9-4161-a9e9-02bc7b4ad050,08/19/2026 07:00:00,HICP (MoM),LOW,EUR
dcc1a80d-5281-467d-b315-dde85703153e,08/19/2026 07:00:00,HICP (YoY),LOW,EUR
e9a6cc15-3e3b-4641-923d-65224f19dfe8,08/27/2026 08:00:00,UniCredit Bank Manufacturing PMI,LOW,EUR
f3150cc5-628c-417d-930b-22eb9d97e981,08/31/2026 07:00:00,Producer Price Index (MoM),LOW,EUR
1d770f08-366a-4235-9fde-27829834ac24,08/31/2026 07:00:00,Producer Price Index (YoY),LOW,EUR
ffaa77ac-f2b1-43a1-9b33-8273a52e33dd,09/01/2026 07:00:00,Unemployment,LOW,EUR
caea48c3-3328-49c4-913a-f4ec579aa75f,09/01/2026 07:00:00,Unemployment Rate,LOW,EUR
8f9c8657-dbc9-4afb-854b-f5a611157e10,09/03/2026 07:00:00,Gross Domestic Product (QoQ),LOW,EUR
