Id,Start,Name,Impact,Currency,Event_Type,Impact_score,MacroCateg
dbd417cf-3bcb-4d5a-81af-ffbfe782c722,09/28/2026 10:00:00,BoE's Ramsden speech,HIGH,GBP,Release,0.2,Monetary Policy
bd820afe-aa05-49e0-8220-6393c73fab3e,09/29/2026 08:30:00,Consumer Credit,MEDIUM,GBP,Release,0.14,Confidence
1e0ca61f-47a9-45d0-9629-4d292809621c,09/29/2026 08:30:00,M4 Money Supply (MoM),HIGH,GBP,Release,0.19,Inflation
ac4d4e23-7209-4d63-ac6c-4ccfb3a0c039,09/29/2026 08:30:00,M4 Money Supply (YoY),HIGH,GBP,Release,0.19,Inflation
4a7375cd-8399-4b4b-b764-3b5cda3c259a,09/29/2026 08:30:00,Mortgage Approvals,LOW,GBP,Release,0.07,Housing
eb07ba1e-f0f7-473a-8704-9ff8e7b8f6c0,09/29/2026 08:30:00,Net Lending to Individuals (MoM),MEDIUM,GBP,Release,0.11,Trade and External
96c5e7af-5978-4a3d-aa89-245508b63f11,09/29/2026 09:30:00,10-y Bond Auction,LOW,GBP,Release,0.09,Money and Credit
55f0be20-244e-4e33-b3fa-41979fb3276f,09/29/2026 15:30:00,BoE's Taylor speech,MEDIUM,GBP,Speech,0.13,Monetary Policy
542de4f9-92ff-419a-baca-64d1c8739164,09/29/2026 23:01:00,BRC Shop Price Index (YoY),HIGH,GBP,Release,0.19,Inflation
33398440-b002-48a0-8037-1a9dc4219d25,09/30/2026 06:00:00,Current Account,MEDIUM,GBP,Release,0.11,Trade and External
901441fd-f652-4be6-afce-f4cc42806ae0,09/30/2026 06:00:00,Gross Domestic Product (QoQ),HIGH,GBP,Release,0.17,Growth
4a083ad3-c77d-4d5a-b983-6c1c64e0e920,09/30/2026 06:00:00,Gross Domestic Product (YoY),HIGH,GBP,Release,0.17,Growth
ea12b895-fd0f-411c-8234-fba9e75433d2,09/30/2026 06:00:00,Nationwide Housing Prices n.s.a (YoY),LOW,GBP,Release,0.07,Housing
6d80cc37-b00a-4645-b765-c3cde6fa862a,09/30/2026 06:00:00,Nationwide Housing Prices s.a (MoM),LOW,GBP,Release,0.07,Housing
21552407-65e6-4a32-98e8-1435823b955f,09/30/2026 06:00:00,Total Business Investment (QoQ),HIGH,GBP,Release,0.17,Growth
28a7984c-a332-45c2-9308-031cb56ffb8e,09/30/2026 06:00:00,Total Business Investment (YoY),HIGH,GBP,Release,0.17,Growth
812c7580-e0ad-42cc-a495-88e14d6e9b82,09/30/2026 09:30:00,FPC Meeting Minutes,HIGH,GBP,Release,0.2,Monetary Policy
fe9b8899-527f-4ba0-97ff-06957b93e461,09/30/2026 09:30:00,FPC Statement,MEDIUM,GBP,Speech,0.13,Monetary Policy
1386f4d3-f3c4-4d68-a2e5-5f924537015a,10/01/2026 08:30:00,S&P Global Manufacturing PMI,HIGH,GBP,Release,0.17,Growth
f2c0d2b5-6d5e-4403-8c33-73c5f87be1d5,10/01/2026 12:00:00,BoE's Mann speech,MEDIUM,GBP,Speech,0.13,Monetary Policy
c4330f33-3f30-4aed-b4dd-be690b35d1c7,10/02/2026 19:30:00,CFTC GBP NC Net Positions,LOW,GBP,Release,0.09,Money and Credit
c5359a4e-475f-44ad-942c-a56bad91ae98,10/05/2026 08:30:00,S&P Global Composite PMI,HIGH,GBP,Release,0.17,Growth
467ba32a-2df2-4f10-b844-f9884224e8fe,10/05/2026 08:30:00,S&P Global Services PMI,HIGH,GBP,Release,0.17,Growth
29be0f8c-284d-472b-bd4f-bba3bacd0427,10/06/2026 08:30:00,S&P Global Construction PMI,HIGH,GBP,Release,0.17,Growth
afabfe00-ec93-4e56-bc54-79a8cb9105d4,10/07/2026 06:00:00,Lloyds House Price Index (MoM),LOW,GBP,Release,0.07,Housing
899f110c-d6e1-4cbc-b630-c76d3040f3ac,10/07/2026 06:00:00,Lloyds House Price Index (YoY),LOW,GBP,Release,0.07,Housing
84a59dbf-c873-44fb-ad49-6fce68b08661,10/08/2026 08:30:00,BoE Credit Conditions Survey,HIGH,GBP,Release,0.2,Monetary Policy
c5ec23ed-d05e-4979-8965-e78ac5a79b36,10/09/2026 19:30:00,CFTC GBP NC Net Positions,LOW,GBP,Release,0.09,Money and Credit
1d5a44a5-7b52-40b5-8d79-05f497c9dcf6,10/12/2026 23:01:00,BRC Like-For-Like Retail Sales (YoY),HIGH,GBP,Release,0.17,Growth
964100b8-f7ac-4e13-9b15-29ad7873f4d8,10/14/2026 11:00:00,NIESR GDP Estimate (3M),HIGH,GBP,Release,0.17,Growth
f60d239e-a2b6-45df-a8bc-f423c81f68c7,10/14/2026 23:01:00,RICS Housing Price Balance,LOW,GBP,Release,0.07,Housing
b73669a9-3a47-4a6d-ba8b-876893921813,10/15/2026 06:00:00,Goods Trade Balance,MEDIUM,GBP,Release,0.11,Trade and External
b8fb7531-361f-4303-9303-5388d9ee19e0,10/15/2026 06:00:00,Gross Domestic Product (MoM),LOW,GBP,Release,0.07,Housing
5e17fd82-068b-4494-b79a-99106f9b77b0,10/15/2026 06:00:00,Index of Services (3M/3M),MEDIUM,GBP,Release,0.14,Confidence
e3b3752e-7319-4b6f-8c31-f16b5fe2cf89,10/15/2026 06:00:00,Industrial Production (MoM),HIGH,GBP,Release,0.17,Growth
c062bf39-1155-498d-a2e7-9b6e75b81f91,10/15/2026 06:00:00,Industrial Production (YoY),HIGH,GBP,Release,0.17,Growth
2c66dae7-71f3-46d0-b2b5-7e0e54ae7383,10/15/2026 06:00:00,Manufacturing Production (MoM),HIGH,GBP,Release,0.17,Growth
19dcc683-aba4-4265-9c43-91c3e6b87e97,10/15/2026 06:00:00,Manufacturing Production (YoY),HIGH,GBP,Release,0.17,Growth
28757285-93c1-482f-90fd-355ceaf8054f,10/15/2026 06:00:00,Total Trade Balance,MEDIUM,GBP,Release,0.11,Trade and External
308a9d95-05e9-4a9f-9261-f548da4ecb95,10/15/2026 06:00:00,Trade Balance; non-EU,MEDIUM,GBP,Release,0.11,Trade and External
4c04de07-7a04-4b4a-91a1-142660006374,10/16/2026 19:30:00,CFTC GBP NC Net Positions,LOW,GBP,Release,0.09,Money and Credit
03a3da7a-4ab8-4881-a3ac-fbaa6c926eca,10/18/2026 23:01:00,Rightmove House Price Index (MoM),LOW,GBP,Release,0.07,Housing
5e53bb90-abfa-4e50-bc52-890a43833cdc,10/18/2026 23:01:00,Rightmove House Price Index (YoY),LOW,GBP,Release,0.07,Housing
cbf57517-1655-4bda-b85f-db6b0833e2cb,10/20/2026 06:00:00,Average Earnings Excluding Bonus (3Mo/Yr),HIGH,GBP,Release,0.18,Labor Market
983217b1-2999-4794-8460-993f5903d30c,10/20/2026 06:00:00,Average Earnings Including Bonus (3Mo/Yr),HIGH,GBP,Release,0.18,Labor Market
5ccf44c5-efff-4308-afcb-a4c5fabc10a2,10/20/2026 06:00:00,Claimant Count Change,HIGH,GBP,Release,0.18,Labor Market
