Id,Start,Name,Impact,Currency,Event_Type,Impact_score,MacroCateg
6cfdb4b3-12c9-48f3-84e9-80b54e4c5272,02/06/2026 16:00:00,Industrial Output,HIGH,RUB,Release,0.17,Growth
7ebbc2fd-f04a-41c6-95f4-5e31e1090b00,02/11/2026 14:00:00,Foreign Trade,MEDIUM,RUB,Release,0.11,Trade and External
9be59557-073c-41a3-972d-4920e2b9840f,02/11/2026 16:00:00,Unemployment Rate,HIGH,RUB,Release,0.18,Labor Market
84dc3537-5b3f-45c8-80b3-a1c5910792aa,02/12/2026 13:00:00,Central Bank Reserves $,LOW,RUB,Release,0.09,Money and Credit
86adda59-7a84-4b90-9ca7-cd9e81087d12,02/13/2026 10:30:00,Interest Rate Decision,HIGH,RUB,Release,0.2,Monetary Policy
74e4b86f-11a1-4481-bc5d-f5ed38539ad1,02/13/2026 16:00:00,Consumer Price Index (MoM),HIGH,RUB,Release,0.19,Inflation
04b21727-3b33-4482-9131-c854ffb00217,02/18/2026 16:00:00,Producer Price Index (MoM),HIGH,RUB,Release,0.19,Inflation
f0968913-6ab1-42b1-8aeb-c34acb394b3a,02/18/2026 16:00:00,Producer Price Index (YoY),HIGH,RUB,Release,0.19,Inflation
17152398-28c6-4601-a73b-061a7ba675d8,02/19/2026 13:00:00,Central Bank Reserves $,LOW,RUB,Release,0.09,Money and Credit
a860948e-c157-4b06-8642-2611cdc0d038,02/23/2026 16:00:00,Industrial Output,HIGH,RUB,Release,0.17,Growth
284d2614-d263-4d68-89a3-676fbfe8a5ab,02/26/2026 13:00:00,Central Bank Reserves $,LOW,RUB,Release,0.09,Money and Credit
3046e60b-5d87-430f-8496-61c54e4085fc,03/02/2026 06:00:00,S&P Global Manufacturing PMI,HIGH,RUB,Release,0.17,Growth
1a0986c0-6266-4979-a633-75ff7c2f3177,03/04/2026 06:00:00,S&P Global Services PMI,HIGH,RUB,Release,0.17,Growth
a1f4ca73-60ae-472a-8e97-b4b2caacaa03,03/04/2026 16:00:00,Unemployment Rate,HIGH,RUB,Release,0.18,Labor Market
319a940e-cfa4-4c87-a7ea-2f139973ed56,03/05/2026 13:00:00,Central Bank Reserves $,LOW,RUB,Release,0.09,Money and Credit
1751e48d-46ca-4355-870c-933dcc7c2332,03/12/2026 13:00:00,Central Bank Reserves $,LOW,RUB,Release,0.09,Money and Credit
4876f8ad-b663-4491-94b9-e60a7bbd4ad2,03/12/2026 16:00:00,Consumer Price Index (MoM),HIGH,RUB,Release,0.19,Inflation
e24e4ea8-e362-472b-8365-aca4e579243d,03/13/2026 14:00:00,Foreign Trade,MEDIUM,RUB,Release,0.11,Trade and External
26cdbc99-467b-421a-a7d3-ab0ee3380fe4,03/18/2026 16:00:00,Producer Price Index (MoM),HIGH,RUB,Release,0.19,Inflation
4061e4e2-1446-4acf-b2a0-6677c77d5ee9,03/18/2026 16:00:00,Producer Price Index (YoY),HIGH,RUB,Release,0.19,Inflation
b9623b9a-b29b-47dc-b354-0d85cf067ce9,03/19/2026 13:00:00,Central Bank Reserves $,LOW,RUB,Release,0.09,Money and Credit
bb15ed2f-e990-4d90-91b3-c1d3b5cf7ade,03/20/2026 10:30:00,Interest Rate Decision,HIGH,RUB,Release,0.2,Monetary Policy
350e8f0b-f7c1-4464-af1d-347c0d5e5b06,03/23/2026 16:00:00,Industrial Output,HIGH,RUB,Release,0.17,Growth
e42be4c5-768b-4115-8fc5-392886b8ff8d,03/26/2026 13:00:00,Central Bank Reserves $,LOW,RUB,Release,0.09,Money and Credit
e2ee3734-1d86-4a22-8e8e-50ec662426e6,04/01/2026 06:00:00,S&P Global Manufacturing PMI,HIGH,RUB,Release,0.17,Growth
bce1dc24-9699-433c-b9a7-acc032aa1935,04/02/2026 13:00:00,Central Bank Reserves $,LOW,RUB,Release,0.09,Money and Credit
a8d4e436-d2b1-4c2e-9e46-0b4116a2be65,04/03/2026 06:00:00,S&P Global Services PMI,HIGH,RUB,Release,0.17,Growth
c76d14b0-10e0-4285-969a-3bb5dfb19158,04/08/2026 16:00:00,Unemployment Rate,HIGH,RUB,Release,0.18,Labor Market
f3b62da4-8181-4257-873f-11a44014ee04,04/09/2026 13:00:00,Central Bank Reserves $,LOW,RUB,Release,0.09,Money and Credit
6e47bb12-bd07-4f48-9e5f-36f78e613522,04/10/2026 16:00:00,Consumer Price Index (MoM),HIGH,RUB,Release,0.19,Inflation
6a0b7689-92a1-4abb-b653-41de03cec68c,04/13/2026 14:00:00,Foreign Trade,MEDIUM,RUB,Release,0.11,Trade and External
b9553f07-514f-4901-b2c1-40d268569792,04/16/2026 13:00:00,Central Bank Reserves $,LOW,RUB,Release,0.09,Money and Credit
bd0f5bdd-9989-4d43-8bd2-cca3da449879,04/22/2026 16:00:00,Producer Price Index (MoM),HIGH,RUB,Release,0.19,Inflation
2a94ed05-5901-4533-b7b0-b1cacb657bb0,04/22/2026 16:00:00,Producer Price Index (YoY),HIGH,RUB,Release,0.19,Inflation
74ac4259-6119-4f4a-8951-895ab0ae6186,04/23/2026 13:00:00,Central Bank Reserves $,LOW,RUB,Release,0.09,Money and Credit
4b3a35fc-5db0-4c5b-a218-72227aab200c,04/23/2026 16:00:00,Industrial Output,HIGH,RUB,Release,0.17,Growth
cd7e8e38-fff9-451f-afbd-e30dcdd19d82,04/24/2026 10:30:00,Interest Rate Decision,HIGH,RUB,Release,0.2,Monetary Policy
2a1d6e2d-78b7-4f69-baed-02b6f697ab5e,04/30/2026 13:00:00,Central Bank Reserves $,LOW,RUB,Release,0.09,Money and Credit
a3c73be8-a46a-40e8-87fe-03702dcf7187,05/01/2026 06:00:00,S&P Global Manufacturing PMI,HIGH,RUB,Release,0.17,Growth
1bd82e61-1db0-4cae-b7ae-3cf5bce79313,05/04/2026 06:00:00,S&P Global Services PMI,HIGH,RUB,Release,0.17,Growth
3d6a8d19-1cc2-43d5-bc0f-e39f345dbde4,05/06/2026 16:00:00,Unemployment Rate,HIGH,RUB,Release,0.18,Labor Market
249af31e-8dda-4d4d-9efc-a2e3451b8ce5,05/07/2026 13:00:00,Central Bank Reserves $,LOW,RUB,Release,0.09,Money and Credit
7d67adc7-22cf-439f-ae0b-4f08e6fd86dd,05/13/2026 16:00:00,Consumer Price Index (MoM),HIGH,RUB,Release,0.19,Inflation
c33655f8-b1f0-4b76-b211-10002dcea4cb,05/14/2026 13:00:00,Central Bank Reserves $,LOW,RUB,Release,0.09,Money and Credit
882bc2c8-765d-4f02-b6bb-147cc3c9be24,05/14/2026 14:00:00,Foreign Trade,MEDIUM,RUB,Release,0.11,Trade and External
7d9dcd80-6649-4865-b2de-cc7dc7929764,05/20/2026 16:00:00,Producer Price Index (MoM),HIGH,RUB,Release,0.19,Inflation
1798d36e-c457-4af5-8089-61e8d21b1b28,05/20/2026 16:00:00,Producer Price Index (YoY),HIGH,RUB,Release,0.19,Inflation
